expense_id,business_id,expense_name,expense_category,amount,expense_date,recurring,frequency,supplier_name,importance
1079,47,Raw materials Payment,raw materials,652296.36,2025-09-02,True,quarterly,Batta-Ahluwalia,critical
1080,2,Fuel Payment,fuel,9125.01,2025-12-02,False,,Kapadia Inc,high
1081,33,Employee welfare Payment,employee welfare,11287.6,2025-08-26,True,monthly,Mane-Amble,high
1082,16,Tax Payment,tax,38630.12,2025-01-16,True,monthly,"Shanker, Sen and Borde",low
1083,42,Warehouse Payment,warehouse,122942.43,2024-05-02,True,daily,Nayar-Nigam,low
1084,39,Warehouse Payment,warehouse,282598.25,2025-07-26,True,daily,"Sarkar, Bali and Dave",high
1085,35,Warehouse Payment,warehouse,193105.04,2024-09-29,False,,Wable-Om,critical
1086,35,Tax Payment,tax,33684.28,2025-04-11,False,,Pillai-Bhattacharyya,high
1087,31,Maintenance Payment,maintenance,12144.28,2024-11-26,False,,Tata-Gara,high
1088,35,Rent Payment,rent,493131.21,2024-10-26,False,,Singh-Vora,high
1089,39,Transportation Payment,transportation,46956.57,2025-06-11,False,,Chacko-Baral,low
1090,36,Rent Payment,rent,430114.89,2024-08-20,False,,Behl Group,medium
1091,40,Rent Payment,rent,142442.4,2024-05-13,True,monthly,"Tailor, Modi and Sampath",medium
1092,42,Employee welfare Payment,employee welfare,1005.92,2025-10-31,False,,"Sunder, Doctor and Mitra",medium
1093,7,Fuel Payment,fuel,25221.66,2026-03-12,True,daily,Batta Inc,low
1094,21,Maintenance Payment,maintenance,11161.62,2025-02-08,True,daily,Chaudhary Inc,critical
1095,49,Rent Payment,rent,196288.62,2024-11-12,False,,"Som, Jhaveri and Chatterjee",medium
1096,48,Rent Payment,rent,197034.37,2024-11-13,False,,"Dubey, Rao and Dasgupta",high
1097,7,Fuel Payment,fuel,47100.95,2024-12-16,False,,Rajagopal and Sons,low
1098,21,Tax Payment,tax,36692.92,2026-02-11,False,,Ramakrishnan Inc,medium
1099,44,Electricity Payment,electricity,45407.87,2024-11-04,False,,"Kamdar, Sami and Dass",low
1100,49,Tax Payment,tax,46657.4,2024-05-30,True,weekly,Prabhu-Madan,medium
1101,19,Employee welfare Payment,employee welfare,42846.96,2024-08-27,True,monthly,"Chand, Chaudhry and Srinivas",high
1102,44,Electricity Payment,electricity,3037.61,2025-12-07,False,,"Setty, Kota and Iyer",medium
1103,27,Software Payment,software,48151.18,2025-01-30,True,daily,Nadkarni and Sons,high
1104,36,Transportation Payment,transportation,21806.56,2024-08-23,True,weekly,Cheema Ltd,high
1105,42,Raw materials Payment,raw materials,228184.75,2025-03-02,False,,Goswami Group,critical
1106,17,Rent Payment,rent,438244.65,2024-05-15,False,,Kala-Ahluwalia,medium
1107,24,Fuel Payment,fuel,42838.58,2026-04-05,False,,Mane-Prabhu,low
1108,2,Transportation Payment,transportation,40318.88,2024-07-07,True,monthly,Rana Ltd,low
1109,17,Employee welfare Payment,employee welfare,46261.61,2026-01-23,True,monthly,Varghese-Kulkarni,high
1110,7,Software Payment,software,44310.51,2025-03-09,True,weekly,"Pandey, Behl and Handa",medium
1111,41,Fuel Payment,fuel,47913.6,2024-06-04,False,,Raju LLC,medium
1112,12,Internet Payment,internet,1375.63,2024-11-04,False,,Nair LLC,high
1113,46,Employee welfare Payment,employee welfare,41038.92,2026-03-06,False,,Vig-Ratta,high
1114,28,Employee welfare Payment,employee welfare,14353.86,2024-07-20,True,weekly,Atwal-Kapoor,high
1115,49,Rent Payment,rent,157058.46,2024-11-14,False,,Gulati and Sons,medium
1116,4,Maintenance Payment,maintenance,33091.17,2026-03-30,False,,Sridhar-Krishna,high
1117,49,Maintenance Payment,maintenance,5045.37,2025-02-22,False,,Kashyap PLC,critical
1118,9,Electricity Payment,electricity,11941.55,2024-11-21,False,,Boase-Bobal,high
1119,34,Electricity Payment,electricity,31939.67,2024-08-09,True,daily,Kapadia and Sons,critical
1120,7,Maintenance Payment,maintenance,529.39,2024-11-25,False,,Ratti-Raju,critical
1121,27,Transportation Payment,transportation,25553.81,2024-12-23,False,,"Kala, Johal and Jhaveri",high
1122,40,Electricity Payment,electricity,20672.05,2025-08-09,True,monthly,Brahmbhatt PLC,medium
1123,33,Fuel Payment,fuel,20072.6,2026-04-03,True,weekly,"Singh, Dewan and Singh",medium
1124,21,Fuel Payment,fuel,31031.84,2024-10-26,True,daily,"Mallick, Gole and Upadhyay",low
1125,47,Software Payment,software,30464.99,2025-04-05,False,,"Rajagopalan, Balasubramanian and Mutti",medium
1126,17,Internet Payment,internet,20146.01,2025-11-06,False,,Sharma LLC,critical
1127,7,Electricity Payment,electricity,35576.94,2024-07-04,False,,Prasad PLC,high
1128,28,Internet Payment,internet,38056.03,2025-11-05,False,,Raval PLC,low
1129,29,Internet Payment,internet,10137.24,2025-01-23,True,monthly,Dora-Goyal,medium
1130,43,Tax Payment,tax,44632.97,2024-09-02,True,quarterly,"Badal, Soni and Basu",critical
1131,40,Warehouse Payment,warehouse,65215.11,2025-10-26,False,,"Tailor, Shere and Jaggi",high
1132,5,Internet Payment,internet,45799.96,2025-05-22,False,,Krishna and Sons,medium
1133,5,Internet Payment,internet,36385.09,2025-06-12,True,monthly,"Sarna, Dua and Gala",medium
1134,23,Transportation Payment,transportation,17384.26,2025-09-20,True,monthly,"Ramanathan, Chawla and Kaul",low
1135,23,Internet Payment,internet,1579.82,2026-03-27,True,monthly,Bora-Narula,critical
1136,17,Fuel Payment,fuel,36572.42,2026-01-02,False,,Wagle and Sons,high
1137,8,Raw materials Payment,raw materials,59598.75,2025-11-27,True,monthly,Sachdev Group,critical
1138,10,Employee welfare Payment,employee welfare,16925.24,2024-10-18,False,,Merchant-Behl,low
1139,9,Employee welfare Payment,employee welfare,38865.99,2024-06-25,False,,"Garde, Chaudhari and Samra",critical
1140,31,Internet Payment,internet,16070.69,2024-12-26,True,quarterly,Sura-Radhakrishnan,low
1141,29,Electricity Payment,electricity,15553.44,2025-05-27,False,,"Sarna, Lad and Ganguly",high
1142,4,Tax Payment,tax,14666.98,2024-07-29,False,,Shroff-Thaman,high
1143,41,Maintenance Payment,maintenance,39790.71,2025-12-16,True,weekly,Srivastava-Chana,medium
1144,44,Software Payment,software,2087.8,2025-11-18,False,,"Sehgal, Barman and Jain",critical
1145,44,Electricity Payment,electricity,16027.82,2024-07-02,False,,Vyas and Sons,low
1146,38,Warehouse Payment,warehouse,360351.27,2024-04-29,True,weekly,Barad-Bhatti,medium
1147,47,Transportation Payment,transportation,37926.42,2026-03-19,False,,"Randhawa, Borah and Ratti",critical
1148,23,Software Payment,software,6854.15,2025-10-11,False,,"Singhal, Dada and Oza",medium
1149,44,Employee welfare Payment,employee welfare,78274.12,2026-03-29,True,weekly,Jani-Gour,low
1150,1,Maintenance Payment,maintenance,42803.44,2025-02-07,True,daily,Tailor-Goyal,low
1151,24,Electricity Payment,electricity,25617.85,2024-04-11,True,quarterly,Chand PLC,medium
1152,18,Raw materials Payment,raw materials,186243.89,2025-12-04,False,,"Uppal, Desai and Swaminathan",critical
1153,33,Tax Payment,tax,35241.78,2025-09-09,True,quarterly,Palla-Gill,medium
1154,2,Raw materials Payment,raw materials,484993.51,2024-04-09,True,monthly,"Sule, Khare and Mangat",low
1155,18,Employee welfare Payment,employee welfare,38498.35,2025-12-21,True,quarterly,Prakash-Saha,critical
1156,17,Warehouse Payment,warehouse,471060.24,2025-04-02,True,weekly,Dalal-Narang,critical
1157,13,Maintenance Payment,maintenance,48876.89,2026-01-13,True,daily,Grover-Prasad,medium
1158,15,Tax Payment,tax,61314.64,2025-03-12,True,weekly,Bajwa-Narayanan,medium
1159,5,Internet Payment,internet,11411.84,2026-03-20,False,,Patla Inc,low
1160,21,Transportation Payment,transportation,2131.56,2024-06-27,False,,"Hayer, Khalsa and Sule",low
1161,41,Tax Payment,tax,35185.57,2024-12-23,True,daily,Goda-Vora,critical
1162,18,Employee welfare Payment,employee welfare,22034.24,2024-09-09,True,daily,Nayar-Reddy,medium
1163,18,Warehouse Payment,warehouse,455033.94,2025-01-12,False,,"Sachar, Dalal and Thaman",high
1164,41,Maintenance Payment,maintenance,24830.62,2025-07-06,True,daily,Goda-Mistry,critical
1165,47,Fuel Payment,fuel,27098.07,2025-08-29,True,monthly,"Kulkarni, Majumdar and Choudhary",high
1166,39,Maintenance Payment,maintenance,25546.5,2024-08-26,False,,Garg Inc,medium
1167,18,Tax Payment,tax,45898.62,2025-05-05,False,,"Dhawan, Nagi and Ranganathan",low
1168,36,Tax Payment,tax,2884.62,2025-08-14,False,,Grewal-Aurora,high
1169,9,Raw materials Payment,raw materials,481751.15,2024-10-30,True,quarterly,Vasa-Golla,critical
1170,36,Raw materials Payment,raw materials,93996.1,2024-12-21,False,,Bhavsar LLC,high
1171,32,Fuel Payment,fuel,34198.06,2026-02-03,False,,Chakrabarti and Sons,critical
1172,4,Raw materials Payment,raw materials,192140.27,2024-12-09,False,,Baral-Iyer,critical
1173,2,Electricity Payment,electricity,7663.56,2024-06-16,True,daily,Dutt-Pandit,medium
1174,28,Internet Payment,internet,28951.83,2024-06-18,False,,Sheth LLC,medium
1175,46,Tax Payment,tax,3352.57,2025-12-24,True,monthly,Sarma Ltd,medium
1176,26,Internet Payment,internet,13444.12,2025-12-04,False,,Gupta Inc,critical
1177,16,Rent Payment,rent,391433.89,2026-01-16,True,quarterly,"Tailor, Loke and Parsa",critical
1178,21,Transportation Payment,transportation,15322.32,2026-04-03,False,,Thaman Ltd,medium
1179,1,Internet Payment,internet,30070.64,2024-09-03,False,,Chada and Sons,low
1180,34,Raw materials Payment,raw materials,131545.63,2025-04-10,True,daily,Aurora Ltd,low
1181,2,Internet Payment,internet,9893.58,2025-08-07,True,daily,Sethi-Sabharwal,critical
1182,24,Maintenance Payment,maintenance,23959.39,2025-06-30,True,daily,Samra Ltd,high
1183,19,Employee welfare Payment,employee welfare,41941.74,2025-04-12,True,daily,"Shroff, Kakar and Luthra",high
1184,48,Warehouse Payment,warehouse,374400.84,2025-09-05,False,,Seshadri LLC,critical
1185,11,Software Payment,software,3546.0,2024-07-08,True,monthly,"Agarwal, Bedi and Joshi",high
1186,5,Maintenance Payment,maintenance,19407.2,2026-01-30,False,,Hayre-Kibe,medium
1187,41,Employee welfare Payment,employee welfare,49063.1,2024-11-01,False,,Ramakrishnan Ltd,medium
1188,30,Electricity Payment,electricity,42483.42,2024-08-18,True,weekly,Dani-Mukherjee,high
1189,43,Raw materials Payment,raw materials,396158.23,2025-08-26,True,weekly,"Prakash, Prakash and Chaudhry",high
1190,3,Fuel Payment,fuel,58763.0,2024-09-22,True,monthly,Pandya and Sons,critical
1191,17,Employee welfare Payment,employee welfare,14683.89,2024-11-16,True,daily,"Sehgal, Magar and Sem",critical
1192,42,Transportation Payment,transportation,19894.74,2025-11-10,False,,Sridhar-Sunder,high
1193,11,Tax Payment,tax,11214.25,2025-01-26,True,monthly,"Kapur, Agarwal and Karnik",low
1194,49,Raw materials Payment,raw materials,149363.44,2026-03-09,True,monthly,Chaudhuri Group,medium
1195,36,Rent Payment,rent,81494.86,2025-11-16,False,,Mitter-Mohan,medium
1196,48,Rent Payment,rent,335379.55,2025-03-13,True,weekly,Choudhary-Majumdar,medium
1197,31,Tax Payment,tax,61983.33,2024-09-22,True,monthly,Shanker-Gara,critical
1198,41,Employee welfare Payment,employee welfare,17076.87,2025-07-29,False,,Rajagopal Ltd,medium
1199,34,Fuel Payment,fuel,46607.43,2026-01-30,True,quarterly,Yogi-Bail,low
1200,6,Rent Payment,rent,217301.38,2025-08-31,True,daily,"Shah, Sem and Sekhon",high
1201,45,Employee welfare Payment,employee welfare,47856.44,2025-05-02,True,monthly,"Borra, Dani and Lala",high
1202,31,Transportation Payment,transportation,44828.83,2025-12-27,False,,Borah Inc,critical
1203,20,Raw materials Payment,raw materials,81975.62,2025-08-23,True,daily,"Char, Parsa and Kothari",critical
1204,22,Tax Payment,tax,38806.88,2025-03-31,True,monthly,Walia LLC,critical
1205,26,Raw materials Payment,raw materials,472289.76,2025-06-17,True,weekly,Chatterjee-Swamy,low
1206,13,Rent Payment,rent,99220.5,2025-01-06,True,daily,Master-Lall,critical
1207,11,Warehouse Payment,warehouse,393031.21,2024-10-26,True,quarterly,"Trivedi, Bumb and Issac",critical
1208,26,Internet Payment,internet,9300.19,2026-01-25,False,,Grewal LLC,critical
1209,32,Employee welfare Payment,employee welfare,40859.54,2024-09-01,False,,"Wali, Kara and Dyal",medium
1210,42,Rent Payment,rent,277476.18,2024-06-30,False,,Manda-Banerjee,medium
1211,20,Rent Payment,rent,226997.31,2025-04-08,True,daily,Chaudhuri Group,high
1212,15,Internet Payment,internet,3595.15,2025-07-02,True,monthly,"Sengupta, Rajagopalan and Madan",critical
1213,25,Maintenance Payment,maintenance,24392.61,2025-01-27,True,quarterly,"Golla, Das and Agarwal",high
1214,16,Warehouse Payment,warehouse,447382.2,2024-12-03,True,quarterly,"Nadkarni, Gade and Sidhu",low
1215,1,Raw materials Payment,raw materials,70963.96,2024-06-08,True,monthly,Sagar Inc,low
1216,16,Raw materials Payment,raw materials,103984.18,2025-10-14,False,,"Gupta, Brahmbhatt and Gala",low
1217,18,Maintenance Payment,maintenance,22450.5,2025-08-26,False,,"Bala, Chowdhury and Cheema",critical
1218,37,Tax Payment,tax,8138.38,2025-09-26,True,daily,"Mitter, Maharaj and Mannan",high
1219,10,Warehouse Payment,warehouse,349309.8,2026-02-26,False,,Srinivas-More,low
1220,1,Raw materials Payment,raw materials,195886.25,2026-01-08,False,,"Sami, Dara and Anand",high
1221,36,Raw materials Payment,raw materials,347620.49,2024-05-11,True,quarterly,Sehgal LLC,medium
1222,26,Fuel Payment,fuel,16028.98,2025-09-12,False,,Bakshi Group,low
1223,13,Internet Payment,internet,33708.52,2025-06-16,True,monthly,Garg PLC,medium
1224,12,Warehouse Payment,warehouse,641737.25,2025-09-17,False,,Bhagat-Sethi,high
1225,46,Fuel Payment,fuel,27689.4,2025-09-25,True,weekly,"Barad, Sahota and Gupta",low
1226,48,Rent Payment,rent,117777.38,2025-08-30,False,,Misra LLC,critical
1227,1,Fuel Payment,fuel,27716.51,2024-06-29,False,,Basu and Sons,critical
1228,50,Internet Payment,internet,37504.64,2025-02-13,False,,"Edwin, Bhat and Goel",low
1229,25,Internet Payment,internet,30566.98,2025-09-19,True,monthly,"Tella, Ramanathan and Arya",high
1230,42,Software Payment,software,45976.76,2025-05-22,True,quarterly,"Raman, Dey and Mand",critical
1231,29,Maintenance Payment,maintenance,43810.23,2025-08-30,False,,"Batta, Sem and Dhingra",high
1232,10,Maintenance Payment,maintenance,36000.18,2026-03-12,True,monthly,"Date, Tak and Devi",critical
1233,28,Rent Payment,rent,70734.85,2025-08-18,False,,Ghosh-Kapadia,low
1234,26,Transportation Payment,transportation,26551.89,2024-08-06,True,monthly,"Yohannan, Behl and Swaminathan",low
1235,21,Rent Payment,rent,481042.27,2025-04-30,True,daily,Sura-Sawhney,critical
1236,2,Employee welfare Payment,employee welfare,24213.03,2024-08-16,True,weekly,Choudhry LLC,critical
1237,46,Transportation Payment,transportation,17427.67,2024-12-03,True,daily,Mannan Group,high
1238,20,Internet Payment,internet,15825.46,2025-10-06,True,daily,"Rajagopalan, Bir and Ghosh",high
1239,10,Raw materials Payment,raw materials,120265.64,2026-03-07,True,daily,Bajwa LLC,high
1240,2,Software Payment,software,2976.01,2025-06-15,False,,Ratta-Nagar,high
1241,16,Software Payment,software,37046.63,2025-06-09,False,,Pal-Nanda,critical
1242,43,Warehouse Payment,warehouse,96523.92,2026-03-01,False,,"Lal, Nair and Bawa",medium
1243,21,Raw materials Payment,raw materials,102533.54,2026-02-23,True,weekly,Roy and Sons,critical
1244,19,Employee welfare Payment,employee welfare,45060.93,2025-02-13,False,,Mann PLC,medium
1245,50,Internet Payment,internet,53813.47,2025-09-23,True,quarterly,Sankaran-Rao,high
1246,38,Warehouse Payment,warehouse,243150.84,2025-12-02,False,,"Ghose, Pall and Balan",critical
1247,7,Transportation Payment,transportation,1885.05,2025-02-04,False,,Kurian-Sarkar,critical
1248,40,Raw materials Payment,raw materials,235129.27,2026-03-27,False,,"Palan, Chatterjee and Lalla",critical
1249,8,Internet Payment,internet,26729.62,2024-05-23,False,,Pandit Inc,high
1250,16,Fuel Payment,fuel,22779.64,2024-06-17,True,weekly,"Parsa, Soni and Grewal",low
1251,17,Electricity Payment,electricity,3237.15,2024-08-15,False,,Atwal PLC,low
1252,20,Software Payment,software,35429.91,2026-02-18,False,,"Bhat, Madan and Sama",critical
1253,45,Raw materials Payment,raw materials,554582.89,2026-03-13,True,monthly,Ranganathan Inc,medium
1254,46,Maintenance Payment,maintenance,14477.3,2024-06-26,True,quarterly,Venkataraman-Padmanabhan,high
1255,19,Internet Payment,internet,34570.66,2025-02-05,False,,Soni and Sons,critical
1256,47,Maintenance Payment,maintenance,31539.02,2025-08-28,False,,Bahl-Bala,critical
1257,41,Raw materials Payment,raw materials,69743.83,2025-04-28,False,,"Chander, Gandhi and Dara",medium
1258,24,Raw materials Payment,raw materials,323437.12,2024-11-26,True,daily,Choudhury and Sons,high
1259,2,Employee welfare Payment,employee welfare,20249.11,2024-07-13,True,monthly,Shetty Ltd,low
1260,44,Tax Payment,tax,24119.81,2024-04-28,False,,Swamy PLC,low
1261,4,Tax Payment,tax,36279.5,2025-06-09,False,,"Palla, Chandra and Hegde",high
1262,6,Warehouse Payment,warehouse,201191.53,2025-09-04,False,,"Jani, Chakraborty and Saha",medium
1263,35,Transportation Payment,transportation,17900.0,2024-12-13,False,,Butala-Dubey,low
1264,16,Maintenance Payment,maintenance,13826.92,2025-02-15,True,weekly,"Korpal, Chacko and Sangha",high
1265,35,Fuel Payment,fuel,58700.64,2025-03-18,True,daily,Modi-Sunder,medium
1266,12,Internet Payment,internet,28834.02,2026-02-22,False,,Pillay LLC,critical
1267,15,Internet Payment,internet,14736.05,2025-02-24,True,monthly,"Gera, Trivedi and Bhandari",medium
1268,13,Employee welfare Payment,employee welfare,9194.71,2026-02-13,True,monthly,Dasgupta Inc,medium
1269,28,Raw materials Payment,raw materials,265173.75,2024-05-07,True,monthly,Amble-Shroff,critical
1270,43,Electricity Payment,electricity,45206.87,2025-11-29,True,weekly,Prashad Group,low
1271,1,Internet Payment,internet,28987.65,2026-04-09,True,daily,"Gupta, Ghosh and Kota",medium
1272,42,Electricity Payment,electricity,48750.43,2025-11-07,True,weekly,"Som, Solanki and Anne",medium
1273,14,Electricity Payment,electricity,44939.96,2026-03-24,False,,"Subramaniam, Iyer and Chauhan",low
1274,6,Maintenance Payment,maintenance,48433.8,2025-12-21,True,quarterly,"Pall, Halder and Deshmukh",low
1275,45,Fuel Payment,fuel,1847.25,2025-01-28,False,,Ganesh LLC,critical
1276,9,Raw materials Payment,raw materials,355576.69,2025-06-19,False,,Narayanan-Ratta,critical
1277,18,Transportation Payment,transportation,42942.28,2025-01-07,False,,"Badami, Dugal and Murty",critical
1278,38,Warehouse Payment,warehouse,178856.17,2025-07-13,True,daily,Balakrishnan-Gaba,high
1279,31,Transportation Payment,transportation,31138.13,2024-06-09,False,,Sahni LLC,low
1280,9,Electricity Payment,electricity,16267.01,2024-05-03,True,quarterly,"Deshmukh, Gill and Kale",critical
1281,37,Raw materials Payment,raw materials,97464.33,2025-08-19,True,monthly,"Yogi, Sodhi and Wagle",medium
1282,36,Internet Payment,internet,19839.58,2024-11-14,True,weekly,"Datta, Pandey and Kashyap",critical
1283,36,Tax Payment,tax,21174.53,2025-09-04,True,daily,Chahal Group,high
