vendor_payment_id,business_id,vendor_name,payment_amount,due_date,payment_date,delay_days,criticality_level,vendor_category,payment_status
1034,29,Modi-Gokhale,772785.18,2024-09-30,,0,low,internet,pending
1035,43,"Bala, Mall and Dar",900065.39,2026-03-19,2026-03-27,8,low,electricity,paid
1036,20,Madan and Sons,424172.34,2025-01-28,,29,medium,maintenance,overdue
1037,41,Soni-Deep,520130.19,2026-03-15,,0,low,packaging,pending
1038,40,"Deep, Gokhale and Ratta",894099.87,2025-03-05,2025-03-15,10,medium,maintenance,paid
1039,7,"Gour, Kunda and Goyal",197190.12,2024-09-24,2024-09-21,0,low,electricity,paid
1040,36,Chopra Ltd,317934.41,2025-02-02,,0,low,electricity,pending
1041,41,Chander-Naidu,319285.58,2026-03-10,,32,low,machinery,overdue
1042,49,Walia-Gokhale,76470.67,2025-04-25,,51,critical,packaging,overdue
1043,27,"Handa, Karnik and Munshi",522870.81,2024-11-14,,0,high,logistics,pending
1044,38,Vaidya-Doctor,436988.0,2026-01-16,,51,medium,electricity,overdue
1045,46,"Chopra, Golla and Dey",320916.95,2024-08-16,2024-08-13,0,low,packaging,paid
1046,11,Talwar-Chauhan,199762.36,2025-12-05,,0,critical,internet,pending
1047,6,Dhar Ltd,756988.36,2025-07-26,,0,high,raw materials,pending
1048,23,"Mukherjee, Bhat and Sibal",588426.17,2025-11-04,2025-11-02,0,medium,electricity,paid
1049,17,Ratta-Rout,14107.91,2024-10-16,,0,medium,packaging,pending
1050,1,Cherian-Oak,144560.66,2024-11-20,,0,critical,maintenance,pending
1051,50,Tiwari-Bali,527533.73,2024-09-21,,0,medium,logistics,pending
1052,47,"Aggarwal, Dar and Rana",984797.75,2025-05-13,2025-05-18,5,medium,raw materials,paid
1053,31,"Sagar, Parmar and Khalsa",84373.15,2025-09-03,,37,critical,raw materials,overdue
1054,26,"Sodhi, Kashyap and Wagle",510545.95,2025-05-12,,48,critical,raw materials,overdue
1055,26,"Magar, Choudhary and Deshpande",712286.17,2025-10-15,2025-10-13,0,medium,maintenance,paid
1056,19,"Gulati, Edwin and Nanda",524457.58,2025-06-03,2025-06-05,2,high,electricity,paid
1057,17,Kannan-Parmer,908077.36,2024-09-04,,0,high,logistics,pending
1058,39,Borde-Ghosh,342541.73,2025-12-23,,0,high,maintenance,pending
1059,30,Sawhney-Balay,65248.23,2025-06-30,,0,low,electricity,pending
1060,2,Datta and Sons,914785.86,2025-07-05,2025-07-02,0,high,software,paid
1061,41,"Kala, Issac and Raval",792508.33,2025-03-15,,0,critical,internet,pending
1062,40,"Mohan, Ramaswamy and Jani",56981.06,2025-07-04,,0,medium,electricity,pending
1063,33,"Sampath, Dara and Parekh",533665.6,2024-08-06,,37,medium,software,overdue
1064,30,"Dalal, Mand and Palan",432051.45,2024-10-08,,11,low,electricity,overdue
1065,31,Nazareth and Sons,442971.19,2024-06-08,,47,critical,electricity,overdue
1066,16,"Murty, Misra and Gera",377547.22,2025-10-26,,35,critical,logistics,overdue
1067,38,"Handa, Tandon and Dasgupta",873868.27,2025-12-20,2026-01-16,27,critical,maintenance,paid
1068,8,Chatterjee-Dada,351987.24,2025-11-10,,9,high,electricity,overdue
1069,17,Sathe-Walla,479679.52,2025-04-20,,24,medium,machinery,overdue
1070,15,Hans-Goyal,756966.66,2024-06-20,,35,low,software,overdue
1071,46,Mahajan-Shah,813095.74,2024-10-27,2024-10-27,0,medium,software,paid
1072,37,Kohli Inc,351483.01,2025-02-05,,6,high,maintenance,overdue
1073,28,Mitra Ltd,382828.41,2024-06-06,,4,critical,software,overdue
1074,3,Kala-Yadav,352440.12,2024-05-08,2024-06-07,30,critical,logistics,paid
1075,48,Bhardwaj and Sons,860990.51,2025-12-23,,31,medium,logistics,overdue
1076,16,"Kaur, Bhatt and Datta",270706.22,2024-07-11,,0,high,internet,pending
1077,4,Sahota Ltd,700336.13,2025-02-04,,0,critical,software,pending
1078,2,"Cheema, Pandya and Bhatia",903101.35,2025-04-10,2025-04-06,0,low,maintenance,paid
1079,14,"Parmar, Minhas and Ram",620988.62,2025-09-20,2025-09-20,0,critical,electricity,paid
1080,7,Badal Ltd,772897.0,2025-01-21,,0,high,packaging,pending
1081,6,Pai-Dubey,108820.32,2026-03-01,2026-03-09,8,critical,electricity,paid
1082,43,Ramaswamy and Sons,555275.44,2025-01-01,,60,high,software,overdue
1083,2,Basak-Keer,661162.77,2024-09-04,,0,critical,packaging,pending
1084,22,Mohan PLC,270115.48,2024-07-13,2024-07-10,0,high,software,paid
1085,43,"Andra, Dass and Nigam",479816.7,2024-04-18,,0,critical,packaging,pending
1086,4,"Malhotra, Agate and Srivastava",788888.8,2025-11-06,,0,critical,machinery,pending
1087,8,Aurora-Keer,760367.04,2025-04-22,,36,high,software,overdue
1088,20,Bir-Chandra,630461.68,2025-09-22,,0,high,electricity,pending
1089,19,Hegde LLC,962803.57,2024-09-13,,18,high,electricity,overdue
1090,20,Sule-Barman,991476.92,2024-07-12,,43,medium,logistics,overdue
1091,44,"Modi, Narain and Choudhry",577558.56,2025-05-19,,24,low,internet,overdue
1092,25,"Keer, Pandya and Bansal",916732.0,2026-02-15,,41,low,software,overdue
1093,27,"Varty, Narayan and Palla",292456.62,2024-08-20,2024-10-06,47,medium,software,paid
1094,18,Vohra-Amble,607134.81,2024-08-25,,0,medium,logistics,pending
1095,29,Mohanty-Johal,585733.8,2024-05-15,2024-05-11,0,critical,machinery,paid
1096,26,Buch Group,343262.99,2024-10-19,,24,critical,raw materials,overdue
1097,47,Madan-Bath,511285.74,2025-05-16,,36,low,logistics,overdue
1098,50,"Kapadia, Bhandari and Shan",854104.76,2024-05-12,,52,high,electricity,overdue
1099,4,Chakraborty-Balay,819602.94,2025-07-10,,21,low,software,overdue
1100,23,Chanda-Kothari,306193.18,2024-06-03,2024-06-03,0,critical,maintenance,paid
1101,3,Saraf Inc,919651.0,2025-05-14,2025-06-21,38,critical,internet,paid
1102,28,Mannan Inc,785890.64,2024-07-10,2024-07-10,0,high,raw materials,paid
1103,24,"Ghosh, Sathe and Gole",298866.48,2025-07-15,2025-07-24,9,critical,packaging,paid
1104,23,Uppal-Goda,716905.94,2024-11-09,2024-11-19,10,critical,electricity,paid
1105,15,Apte Group,128842.32,2025-02-02,,28,critical,packaging,overdue
1106,37,"Konda, Ram and Dalal",9775.17,2025-12-14,2025-12-12,0,medium,maintenance,paid
1107,22,"Badal, Mall and Lad",524545.94,2024-06-13,,0,high,internet,pending
1108,44,Ratta Ltd,335199.95,2025-04-27,,0,medium,logistics,pending
1109,1,Chaudry-Kannan,602592.15,2024-05-02,,52,high,software,overdue
1110,35,Menon-Puri,776462.25,2024-09-29,,54,medium,software,overdue
1111,2,Ramesh Inc,703339.1,2025-08-31,2025-08-26,0,critical,internet,paid
1112,7,Kunda-Sampath,894250.48,2025-05-23,,0,critical,raw materials,pending
1113,18,"Dave, Chakraborty and Balay",294605.86,2026-03-03,,0,medium,logistics,pending
1114,27,"Loyal, Kata and Divan",786615.15,2024-06-01,2024-06-21,20,medium,internet,paid
1115,14,Gopal Group,447319.34,2024-11-10,2024-11-09,0,critical,electricity,paid
1116,9,Shan Inc,382274.87,2026-03-09,,18,medium,internet,overdue
1117,16,Andra-Mane,465822.47,2024-05-06,2024-05-20,14,high,logistics,paid
1118,30,Dada-Kant,752086.09,2025-07-24,,0,medium,machinery,pending
1119,6,Dara LLC,637970.83,2025-10-14,,0,low,internet,pending
1120,38,"Mital, Bahl and Kaul",899377.67,2025-03-30,2025-05-24,55,low,maintenance,paid
1121,45,Ahluwalia-Pillay,686522.94,2024-07-01,,0,low,logistics,pending
1122,50,Oommen-Narayanan,898099.62,2026-01-23,,0,medium,electricity,pending
1123,3,Pal-Rau,519170.62,2025-05-18,,0,low,machinery,pending
1124,11,Subramanian-Lata,458042.77,2024-12-01,,8,critical,software,overdue
1125,14,Gola LLC,578676.71,2025-12-12,,54,low,electricity,overdue
1126,31,"Bhattacharyya, Kari and Lad",720414.6,2024-10-05,2024-10-03,0,high,software,paid
1127,42,Raju-Hora,322211.28,2025-12-26,,53,critical,maintenance,overdue
1128,15,"Bir, Cheema and Kurian",525846.37,2025-10-15,,0,medium,software,pending
1129,17,Kurian and Sons,565215.58,2026-03-24,2026-04-02,9,critical,software,paid
1130,47,Rana Ltd,604696.91,2025-03-27,2025-03-24,0,low,internet,paid
1131,39,Kamdar-Patla,55296.39,2024-06-01,,45,medium,maintenance,overdue
1132,43,Hegde-Narasimhan,161117.83,2025-11-09,,0,critical,packaging,pending
1133,42,"Din, Raval and Nagy",547660.85,2024-06-28,2024-06-27,0,critical,maintenance,paid
1134,26,"Aggarwal, Deep and Patla",141492.92,2025-02-21,,22,critical,electricity,overdue
1135,25,Keer-Sekhon,944066.15,2025-02-27,,0,critical,internet,pending
1136,34,Rama-Dua,941747.61,2025-01-30,,0,medium,machinery,pending
1137,1,"Goel, Reddy and Bandi",324676.58,2025-04-11,2025-04-26,15,medium,machinery,paid
1138,35,"Oommen, Sandhu and Pillai",355659.01,2024-08-09,,57,critical,packaging,overdue
1139,39,Tailor-Dutta,135658.33,2025-03-20,,0,high,electricity,pending
1140,42,Contractor PLC,356154.98,2025-08-19,,23,critical,packaging,overdue
1141,10,"Kunda, Babu and Shanker",297458.65,2025-01-29,,0,medium,maintenance,pending
1142,43,"Kapadia, Aggarwal and Ramaswamy",314192.07,2024-06-05,,6,medium,raw materials,overdue
1143,43,Thaker Ltd,319581.63,2025-09-27,,50,high,logistics,overdue
1144,11,Ghosh-Tank,829985.92,2025-11-05,,38,high,electricity,overdue
1145,31,"Singhal, Tak and Rama",863975.52,2025-06-29,2025-06-25,0,high,machinery,paid
1146,22,Varty PLC,645676.21,2024-12-30,2024-12-29,0,high,machinery,paid
1147,15,Kuruvilla-Vasa,655455.4,2025-08-07,2025-08-04,0,low,logistics,paid
1148,2,Pandey PLC,382344.27,2025-01-14,2025-01-12,0,critical,electricity,paid
1149,40,Hari-Nigam,904810.55,2024-09-08,,0,high,software,pending
1150,32,Kalla-Prashad,152133.7,2025-10-03,2025-09-30,0,critical,software,paid
1151,45,Mittal-Bassi,349624.27,2025-09-19,2025-09-15,0,high,software,paid
1152,19,"Karpe, Chad and Nagi",410932.65,2025-08-15,,3,critical,machinery,overdue
1153,4,Pant-Ganguly,803993.55,2024-05-04,2024-05-01,0,medium,packaging,paid
1154,1,Bhargava Inc,891130.04,2024-07-30,,13,critical,machinery,overdue
1155,33,Kulkarni-Sharma,190794.42,2024-12-02,,0,high,software,pending
1156,49,Rastogi PLC,404900.57,2025-06-25,2025-08-07,43,medium,packaging,paid
1157,3,"Muni, Sathe and Mitra",31603.87,2024-10-16,2024-12-15,60,medium,raw materials,paid
1158,6,Lad Group,911379.69,2024-05-06,,0,critical,internet,pending
1159,43,Pant LLC,454083.97,2025-11-02,,49,high,raw materials,overdue
1160,8,Bhasin-Vala,678489.38,2025-04-20,,6,high,internet,overdue
1161,5,Saini Ltd,198159.08,2025-05-07,,59,critical,raw materials,overdue
1162,50,Varkey and Sons,862593.02,2024-04-09,,31,high,raw materials,overdue
1163,50,Peri Inc,61479.39,2025-06-07,,0,low,internet,pending
1164,34,Dubey-Gola,801224.16,2026-02-08,2026-02-27,19,high,packaging,paid
1165,10,Mohanty-Lata,158448.24,2025-09-28,,12,high,raw materials,overdue
1166,2,Sandal-Bassi,335437.44,2025-03-03,,36,low,packaging,overdue
1167,39,"Shere, Banerjee and Hayre",540738.69,2024-12-30,,27,high,electricity,overdue
1168,14,Setty Ltd,915241.85,2025-04-22,2025-04-20,0,high,maintenance,paid
1169,34,"Mittal, Gulati and Bhavsar",945136.25,2025-01-23,2025-03-15,51,critical,packaging,paid
1170,16,Sengupta-Sethi,521367.51,2024-08-21,,54,low,raw materials,overdue
1171,13,Tiwari-Rattan,163590.67,2025-07-10,2025-07-05,0,critical,logistics,paid
1172,48,Shenoy Inc,784338.12,2025-11-30,,0,low,raw materials,pending
1173,30,Bath Group,514329.59,2024-09-10,2024-09-26,16,critical,internet,paid
1174,23,Sahni PLC,140299.43,2025-08-19,,4,high,logistics,overdue
1175,9,Dhingra-Wason,556893.62,2025-04-08,2025-04-18,10,critical,internet,paid
1176,50,Mukhopadhyay Group,865824.06,2025-08-12,2025-08-24,12,high,maintenance,paid
1177,33,Kala-Dayal,750275.03,2024-12-13,,1,low,internet,overdue
1178,13,Sachdeva Inc,610802.5,2025-03-14,,2,high,machinery,overdue
1179,34,Wali LLC,663118.78,2024-07-07,,13,high,software,overdue
1180,27,"Saha, Lad and Murthy",254535.86,2025-08-23,,0,medium,software,pending
1181,17,Mannan Group,569238.84,2024-11-24,2024-12-01,7,low,electricity,paid
1182,30,"Dada, Parikh and Ganesh",379015.0,2026-02-21,,48,medium,electricity,overdue
1183,18,Karpe-Thakur,258155.56,2024-09-25,,36,critical,software,overdue
1184,30,Anne and Sons,104157.74,2024-09-08,,0,critical,electricity,pending
1185,17,Som LLC,725238.66,2024-12-11,,10,critical,machinery,overdue
1186,37,Deshmukh and Sons,299115.86,2026-03-13,,0,critical,packaging,pending
1187,36,Wable Inc,762328.17,2025-12-18,,0,medium,packaging,pending
1188,39,Date-Bajwa,516911.44,2024-11-25,,16,critical,raw materials,overdue
1189,6,Ramesh-Memon,613259.51,2025-08-03,,18,low,electricity,overdue
1190,32,Cherian-Srivastava,11395.42,2024-05-22,,0,critical,internet,pending
1191,30,Kara Ltd,638501.3,2024-12-08,,22,high,maintenance,overdue
1192,18,Mall-Balasubramanian,317065.26,2025-03-20,,3,critical,machinery,overdue
1193,4,"Narayanan, Dixit and Contractor",554662.45,2025-06-14,2025-06-12,0,critical,software,paid
1194,33,Sarin and Sons,847970.02,2024-10-30,,18,medium,logistics,overdue
1195,11,Tailor Ltd,15222.22,2025-05-06,,49,high,maintenance,overdue
1196,5,Rao PLC,509086.53,2026-02-13,,0,medium,packaging,pending
1197,14,Pingle-Ravel,279950.69,2024-06-06,,10,low,logistics,overdue
1198,12,"Desai, Deol and Nigam",268098.68,2025-08-03,,54,critical,raw materials,overdue
1199,16,Mohanty Group,84871.91,2025-01-14,,0,low,internet,pending
1200,27,Dass Group,49463.2,2026-03-02,,53,low,machinery,overdue
1201,13,Chada Group,776209.1,2025-06-19,2025-06-19,0,low,internet,paid
1202,6,Patil Group,747816.19,2024-10-23,2024-10-22,0,critical,packaging,paid
1203,33,"Rajagopalan, Prabhu and Narang",293699.15,2024-09-14,,0,low,logistics,pending
1204,3,Chhabra-Arora,559352.24,2025-06-07,,3,critical,logistics,overdue
1205,35,Munshi-Manne,65403.02,2025-04-27,2025-04-24,0,high,logistics,paid
1206,45,Ratti PLC,352774.84,2025-03-07,,41,critical,raw materials,overdue
1207,29,Khosla-Badami,972326.35,2024-05-14,2024-05-23,9,medium,logistics,paid
1208,44,"Lad, Nagarajan and Lata",341056.65,2026-01-06,2026-01-19,13,critical,raw materials,paid
1209,35,"Lalla, Ben and Garde",167900.63,2024-05-24,,0,critical,electricity,pending
1210,9,Deep-Dalal,394290.17,2024-05-21,2024-05-31,10,low,packaging,paid
1211,32,Bhardwaj PLC,883239.3,2025-02-04,,56,low,software,overdue
1212,2,Sethi and Sons,177949.69,2024-07-07,,47,medium,maintenance,overdue
1213,46,Dyal LLC,392176.75,2025-10-15,2025-10-11,0,low,machinery,paid
1214,29,"Sathe, Bhalla and Shah",921773.18,2024-04-16,,0,high,packaging,pending
1215,42,Yohannan-Banerjee,917565.44,2025-05-17,,17,critical,software,overdue
1216,7,"Agrawal, Chahal and Merchant",190194.02,2024-06-19,,35,low,machinery,overdue
1217,45,Dey-Din,176185.24,2025-06-23,,0,critical,logistics,pending
1218,43,Bera Inc,851851.69,2025-09-06,,29,high,electricity,overdue
1219,49,"Dayal, Pradhan and Sabharwal",314438.18,2025-02-24,2025-04-23,58,medium,machinery,paid
1220,25,Kashyap-Dixit,195768.48,2026-01-12,2026-01-16,4,low,raw materials,paid
1221,25,Chopra and Sons,221353.26,2026-03-10,,42,low,maintenance,overdue
1222,32,Vasa Inc,981143.59,2025-04-12,,4,low,logistics,overdue
1223,29,Prashad PLC,629242.35,2025-11-26,,0,high,logistics,pending
1224,41,"Naik, Krishna and Kunda",745063.42,2025-07-18,,37,critical,logistics,overdue
1225,10,"Dhar, Nazareth and Buch",502942.09,2024-07-16,,0,high,electricity,pending
1226,36,Basak-Soman,656687.24,2024-08-29,,17,critical,raw materials,overdue
1227,49,"Bal, Dara and Sem",41709.71,2024-07-20,2024-08-02,13,high,software,paid
1228,48,"Bala, Chacko and Salvi",492914.94,2026-03-04,2026-03-04,0,low,machinery,paid
1229,35,Varghese Ltd,765124.26,2024-11-05,,57,critical,maintenance,overdue
1230,3,Loyal PLC,359100.91,2024-07-06,,46,medium,maintenance,overdue
1231,3,Aggarwal Ltd,235345.22,2024-05-07,,23,medium,maintenance,overdue
1232,49,Ganesan-Chaudry,927346.07,2026-02-12,2026-03-21,37,high,electricity,paid
1233,2,Ahuja-Banerjee,524311.37,2025-05-30,2025-06-03,4,high,software,paid
1234,14,Datta-Golla,8941.86,2024-04-29,,23,high,maintenance,overdue
1235,6,Keer PLC,405410.48,2024-09-17,,14,critical,packaging,overdue
1236,41,"Yadav, Sura and Ganesan",21009.17,2025-12-05,2025-12-08,3,high,logistics,paid
1237,48,Tella Group,930270.5,2025-12-13,2025-12-10,0,low,maintenance,paid
1238,35,Zacharia-Wali,455794.22,2024-06-14,2024-06-10,0,medium,raw materials,paid
1239,3,Edwin-Chacko,819123.56,2024-05-06,,48,critical,electricity,overdue
1240,27,Krishna-Chaudhari,554440.78,2025-01-20,,0,high,software,pending
1241,23,Kibe-Peri,692251.75,2024-04-29,2024-04-25,0,high,logistics,paid
1242,33,"Borde, Padmanabhan and Walia",451925.45,2024-06-10,2024-07-20,40,low,software,paid
1243,11,Konda LLC,802689.91,2025-07-21,,0,low,electricity,pending
1244,11,"Chauhan, Mammen and Sethi",334687.85,2026-01-16,2026-02-09,24,low,packaging,paid
1245,14,Vyas-Walia,540910.92,2025-03-30,2025-03-25,0,low,internet,paid
1246,3,"Sengupta, Joshi and Baria",518039.67,2025-12-05,,0,high,logistics,pending
1247,3,"Hans, Kara and Raghavan",395579.89,2024-07-08,,10,critical,software,overdue
1248,37,Thaker-Banerjee,538225.57,2024-05-30,,1,critical,logistics,overdue
1249,50,"Handa, Handa and Padmanabhan",370584.76,2025-12-25,,20,high,machinery,overdue
1250,40,Khanna and Sons,861485.94,2025-03-01,,0,medium,machinery,pending
1251,14,Varughese PLC,492798.71,2025-06-09,,47,critical,electricity,overdue
1252,13,Dhingra LLC,101678.1,2024-05-16,,47,critical,internet,overdue
1253,29,"Padmanabhan, Ganguly and Dey",651686.83,2024-11-12,2024-11-17,5,critical,software,paid
1254,5,Prabhakar-Ahuja,543937.52,2024-08-11,2024-08-08,0,medium,packaging,paid
1255,23,Dhar PLC,349500.0,2025-02-04,,0,low,raw materials,pending
1256,10,"Sachdeva, Halder and Chawla",129287.55,2024-06-26,,26,medium,machinery,overdue
1257,3,Dara PLC,848000.46,2026-01-04,,0,high,electricity,pending
1258,11,Wable-Raja,965147.87,2025-12-14,,16,medium,electricity,overdue
1259,37,"Hans, Chopra and Chopra",759556.39,2025-07-19,2025-07-18,0,low,raw materials,paid
1260,24,Amble and Sons,888158.33,2025-03-21,2025-03-16,0,low,machinery,paid
1261,32,Bala Group,503976.18,2025-01-13,2025-01-11,0,medium,machinery,paid
1262,46,Wason Group,619580.6,2024-09-06,,0,medium,raw materials,pending
1263,37,Behl-Shetty,906848.97,2025-03-05,,0,low,maintenance,pending
1264,42,Gill-Chaudry,966838.67,2025-09-13,,0,critical,machinery,pending
1265,16,Ben Inc,236099.12,2024-10-02,,0,medium,packaging,pending
1266,25,"Ramakrishnan, Swaminathan and Ahuja",263199.98,2024-08-31,,0,low,maintenance,pending
1267,26,Ravi-Mitter,20451.89,2025-03-26,2025-03-21,0,low,raw materials,paid
1268,9,Biswas Ltd,282703.87,2025-03-27,,27,high,machinery,overdue
1269,35,Chad PLC,661395.78,2025-02-20,,0,high,packaging,pending
1270,18,"Bhatt, Sem and Sachdev",742518.98,2024-06-16,,0,low,software,pending
1271,15,"Pandit, Patil and Kapoor",72969.52,2024-05-14,,0,medium,raw materials,pending
1272,5,Badal-Minhas,140609.54,2024-06-15,2024-06-25,10,critical,packaging,paid
1273,45,Memon-Pal,916599.47,2025-12-12,,0,critical,maintenance,pending
1274,26,Srinivas Group,491144.03,2025-10-20,,5,critical,maintenance,overdue
1275,26,Saraf Group,175744.91,2024-11-05,2024-11-04,0,critical,software,paid
1276,43,Bhatnagar-Thakkar,767479.93,2025-02-14,2025-02-11,0,medium,logistics,paid
1277,7,"Kara, Mand and Ranganathan",288352.79,2025-04-01,,51,low,maintenance,overdue
1278,7,Swamy-Hegde,196171.19,2026-01-06,,0,high,raw materials,pending
1279,14,Mangat-Venkatesh,822473.17,2024-09-25,2024-09-20,0,high,packaging,paid
1280,31,Dugar Group,636059.59,2026-01-04,2026-01-04,0,critical,logistics,paid
1281,4,"Baria, Bath and Arora",148482.12,2024-05-29,,14,high,electricity,overdue
1282,33,"Vora, Agarwal and Morar",13784.59,2024-10-02,,51,medium,electricity,overdue
1283,44,Bawa LLC,571479.09,2025-06-19,,6,low,software,overdue
1284,6,"Sangha, Sathe and Ganguly",790456.53,2024-10-19,,47,critical,electricity,overdue
1285,13,Babu LLC,320328.72,2025-07-22,2025-08-02,11,low,logistics,paid
1286,40,Warrior PLC,800416.41,2025-04-08,2025-04-06,0,low,software,paid
1287,16,Mammen-Taneja,185514.12,2025-09-02,2025-10-10,38,low,software,paid
1288,3,Kadakia and Sons,725343.05,2025-11-19,,30,medium,maintenance,overdue
1289,47,Suri-Bhagat,508270.98,2025-04-26,2025-04-21,0,medium,packaging,paid
1290,17,Suresh-Behl,628253.11,2024-08-07,,6,critical,electricity,overdue
1291,10,Nori Group,288813.82,2025-06-23,,22,medium,raw materials,overdue
1292,37,Hayre-Shenoy,72131.94,2025-11-03,,60,medium,internet,overdue
1293,48,Nath-Chanda,534445.72,2024-08-18,,0,medium,machinery,pending
1294,27,Varghese Inc,187206.71,2025-02-07,2025-03-09,30,high,software,paid
1295,20,Pradhan PLC,381882.53,2025-08-28,,29,high,packaging,overdue
1296,1,Suri-Tailor,468783.7,2025-11-19,,0,high,internet,pending
